,Appt. Date,Acct,Vehicle Code,Trip#,PickUp Time,PickUp Address,Arrival Time,D/Off Address,Rider Fare,PickUp Lat,PickUp Lng,PickUp Zipcode,D/Off Lat,D/Off Lng,D/Off Zipcode,D/Off Type,Time Slots,Weekday
15490,10/30/2019,SPE,9-961,6219,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Wednesday
6024,11/10/2019,ADA,9-950,6220,610,2888 Lyons Ave,640,2255 W Centre Ave,$3.00 ,42.3144238,-85.5086381,49048,42.3904795,-85.6185862,49009,street_address,Slot 2 : 10:00 - 10:59,Sunday
9226,10/17/2019,SPE,9-950,6221,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
10442,10/21/2019,ADA,9-974,6222,610,1422 Miller Rd,640,1000 Oakland Dr,$3.00 ,42.2666147,-85.5618707,49001,42.2829222,-85.5997965,49008,premise,Slot 2 : 10:00 - 10:59,Monday
3387,7/10/2019,SPC,9-974,6223,610,614 N 35th St,640,4404 Stadium Dr,$4.00 ,42.2949718,-85.4273987,49053,42.2717458,-85.644049,49008,subpremise,Slot 2 : 10:00 - 10:59,Wednesday
4505,9/10/2019,SPE,9-948,6224,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
7064,10/14/2019,SPE,9-961,6225,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Monday
11375,10/22/2019,SPE,9-972,6226,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
318,1/10/2019,SPE,9-968,6227,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
12827,10/24/2019,ADA,9-955,6228,610,1080 N. 35th St.,660,3298 Stadium Dr,$3.00 ,42.2991123,-85.4277642,49053,42.2729977,-85.6302952,49008,street_address,Slot 2 : 10:00 - 10:59,Thursday
3318,7/10/2019,SPE,9-964,6229,610,8845 E D Ave,640,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Wednesday
10405,10/20/2019,ADA,9-953,6230,610,1541 Oakland Dr,640,314 S Drake Rd,$3.00 ,42.2764887,-85.6022612,49008,42.2896208,-85.6502708,49009,premise,Slot 2 : 10:00 - 10:59,Sunday
15119,10/29/2019,ADA,9-961,6231,610,1080 N. 35th St.,640,1004 Douglas Ave,$3.00 ,42.2991123,-85.4277642,49053,42.3009897,-85.5997529,49007,premise,Slot 2 : 10:00 - 10:59,Tuesday
13713,10/25/2019,SPE,9-955,6232,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Friday
3071,7/10/2019,SPC,*9-81,6233,610,1501 Reed Ave,660,543 Mall Dr,$4.00 ,42.2742779,-85.5616982,49001,42.2243439,-85.5948914,49024,premise,Slot 2 : 10:00 - 10:59,Wednesday
5551,10/10/2019,SPE,9-966,6234,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
2877,5/10/2019,ADA,9-945,6235,610,1541 Oakland Dr,640,314 S Drake Rd,$3.00 ,42.2764887,-85.6022612,49008,42.2896208,-85.6502708,49009,premise,Slot 2 : 10:00 - 10:59,Friday
8031,10/15/2019,SPE,9-950,6236,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
10900,10/21/2019,SPE,9-954,6237,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Monday
5382,10/10/2019,SPC,9-950,6238,610,201 Gale Ave,640,200 N Park St,$4.00 ,42.2948811,-85.4125076,49053,42.2928727,-85.5863942,49007,premise,Slot 2 : 10:00 - 10:59,Thursday
1774,3/10/2019,SPE,9-961,6239,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Sunday
9992,10/18/2019,SPC,9-955,6240,610,436 Maplewood Dr,640,3770 Glenkerry Ct,$4.00 ,42.2850871,-85.3945968,49053,42.2042834,-85.6348555,49024,premise,Slot 2 : 10:00 - 10:59,Friday
12244,10/23/2019,SPE,9-963,6241,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Wednesday
8779,10/16/2019,SPE,9-950,6242,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Wednesday
12537,10/24/2019,SPE,9-967,6243,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
4423,8/10/2019,SPE,9-974,6244,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Saturday
10227,10/19/2019,ADA,9-958,6245,610,1541 Oakland Dr,640,314 S Drake Rd,$3.00 ,42.2764887,-85.6022612,49008,42.2896208,-85.6502708,49009,premise,Slot 2 : 10:00 - 10:59,Saturday
15302,10/29/2019,SPE,9-960,6246,610,8845 E D Ave,660,6750 Chime St,$0.00 ,42.3764482,-85.4581657,49083,42.2567798,-85.6793631,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
7953,10/15/2019,ADA,*9-77,6247,615,305 W Cork St,645,3900 S Sprinkle Rd,$3.00 ,42.2593504,-85.5861716,49001,42.2520818,-85.5314096,49001,premise,Slot 2 : 10:00 - 10:59,Tuesday
6781,10/13/2019,SPC,9-955,6248,615,4662 Oaklawn,645,4200 Stadium Dr,$4.00 ,42.2462898,-85.7219596,49009,42.2711106,-85.6404762,49008,premise,Slot 2 : 10:00 - 10:59,Sunday
8325,10/16/2019,SPC,9-961,6249,615,4662 Oaklawn,645,4200 Stadium Dr,$4.00 ,42.2462898,-85.7219596,49009,42.2711106,-85.6404762,49008,premise,Slot 2 : 10:00 - 10:59,Wednesday
7943,10/15/2019,SPC,*9-81,6250,615,5700 Vintage Ln,645,7901 Angling Rd,$4.00 ,42.2993692,-85.6591406,49009,42.2029287,-85.6427644,49024,premise,Slot 2 : 10:00 - 10:59,Tuesday
3229,7/10/2019,SPC,*9-74,6251,615,1503 E Centre Ave,645,1535 Gull Rd,$4.00 ,42.2012314,-85.5716824,49002,42.3078066,-85.5596744,49048,street_address,Slot 2 : 10:00 - 10:59,Wednesday
6927,10/14/2019,SPC,9-962,6252,615,4662 Oaklawn,645,4200 Stadium Dr,$4.00 ,42.2462898,-85.7219596,49009,42.2711106,-85.6404762,49008,premise,Slot 2 : 10:00 - 10:59,Monday
9096,10/17/2019,ADA,9-974,6253,615,3508 Lincolnshire Blvd,645,1000 Oakland Dr,$3.00 ,42.2569035,-85.5556076,49001,42.2829222,-85.5997965,49008,premise,Slot 2 : 10:00 - 10:59,Thursday
7817,10/15/2019,SPC,9-949,6254,615,316 Stuart Ave.,645,3304 Cooley Ct,$4.00 ,42.2932997,-85.597501,49007,42.1997443,-85.6278288,49024,premise,Slot 2 : 10:00 - 10:59,Tuesday
14809,10/29/2019,SPC,9-974,6255,615,1826 Sunnyside Dr,645,1521 Gull Rd,$4.00 ,42.309172,-85.5429939,49048,42.3084515,-85.5605868,49048,premise,Slot 2 : 10:00 - 10:59,Tuesday
626,1/10/2019,ADA,9-954,6256,615,226 Larkspur Ave,645,601 John St,$3.00 ,42.1948404,-85.5871361,49002,42.2869198,-85.5810074,49007,premise,Slot 2 : 10:00 - 10:59,Thursday
11670,10/22/2019,ADA,9-970,6257,615,305 W Cork St,645,3900 S Sprinkle Rd,$3.00 ,42.2593504,-85.5861716,49001,42.2520818,-85.5314096,49001,premise,Slot 2 : 10:00 - 10:59,Tuesday
12438,10/23/2019,SPC,9-957,6258,615,2920 Crystal Ln,645,720 Shoppers Ln,$4.00 ,42.2631643,-85.6610669,49009,42.3198998,-85.5716422,49004,subpremise,Slot 2 : 10:00 - 10:59,Wednesday
4600,9/10/2019,SPC,9-965,6259,615,7508 Currier Dr,645,535 S Burdick St,$4.00 ,42.2048819,-85.5862497,49002,42.2869663,-85.5827155,49007,premise,Slot 2 : 10:00 - 10:59,Tuesday
16584,10/31/2019,SPC,9-961,6260,615,8325 Silverado Ln,645,5800 Gull Rd,$4.00 ,42.3744256,-85.468618,49083,42.323258,-85.5151954,49048,premise,Slot 2 : 10:00 - 10:59,Thursday
3183,7/10/2019,SPC,9-963,6261,615,105 S Webster St,645,9252 E Ml Ave,$4.00 ,42.3349044,-85.3514537,49012,42.2668084,-85.4481574,49048,street_address,Slot 2 : 10:00 - 10:59,Wednesday
8342,10/16/2019,SPW,9-946,6262,615,6311 Polk St,645,5800 Gull Rd,$0.00 ,42.3520529,-85.5556768,49004,42.323258,-85.5151954,49048,premise,Slot 2 : 10:00 - 10:59,Wednesday
5074,9/10/2019,ADA,9-975,6263,615,2601 Cimarron Dr,645,517 E Crosstown Pky,$3.00 ,42.3169202,-85.5640846,49004,42.2842051,-85.5771051,49001,premise,Slot 2 : 10:00 - 10:59,Tuesday
1716,3/10/2019,SPC,*9-82,6264,615,4249 Lakesedge Dr,645,501 N 9th St,$4.00 ,42.2700014,-85.642046,49008,42.2929099,-85.6855413,49009,street_address,Slot 2 : 10:00 - 10:59,Sunday
15474,10/30/2019,SPC,9-974,6265,615,3814 Briar Patch Lane,645,3025 Gull Rd,$4.00 ,42.3199029,-85.4508741,49053,42.3168033,-85.5427124,49048,premise,Slot 2 : 10:00 - 10:59,Wednesday
1811,3/10/2019,ADA,*9-80,6266,615,4222 S Westnedge Ave,635,5121 S Westnedge Ave,$3.00 ,42.2490313,-85.5901938,49008,42.2421406,-85.5875781,49002,premise,Slot 2 : 10:00 - 10:59,Sunday
13338,10/25/2019,SPC,9-972,6267,615,1392 Willow Ln,645,3750 W. Centre Ave,$4.00 ,42.3228339,-85.6055271,49004,42.3920054,-85.6362209,49009,street_address,Slot 2 : 10:00 - 10:59,Friday
1805,3/10/2019,SPC,9-966,6268,615,1000 Oakland Dr,645,710 Dayton Ave.,$4.00 ,42.2829222,-85.5997965,49008,42.2987761,-85.5448739,49048,premise,Slot 2 : 10:00 - 10:59,Sunday
3427,7/10/2019,SPW,9-975,6269,615,6311 Polk St,645,5800 Gull Rd,$0.00 ,42.3520529,-85.5556768,49004,42.323258,-85.5151954,49048,premise,Slot 2 : 10:00 - 10:59,Wednesday
16356,10/31/2019,ADA,9-975,6270,615,3102 Barney Rd,655,2229 S Sprinkle Rd,$3.00 ,42.318343,-85.6277292,49004,42.2684738,-85.5303436,49001,premise,Slot 2 : 10:00 - 10:59,Thursday
5330,10/10/2019,ADA,9-967,6271,615,105 E Walnut St,645,6650 S Westnedge Ave,$3.00 ,42.2865361,-85.5823325,49007,42.2204937,-85.5943634,49024,street_address,Slot 2 : 10:00 - 10:59,Thursday
8664,10/16/2019,ADA,9-965,6272,615,2220 Gull Rd,645,322 Mills St,$3.00 ,42.3075059,-85.5525249,49048,42.289993,-85.5666688,49001,street_address,Slot 2 : 10:00 - 10:59,Wednesday
6090,11/10/2019,SPC,*9-74,6273,615,4606 Croyden Ave,645,6051 Constitution Blvd,$4.00 ,42.3035838,-85.6468513,49006,42.2290311,-85.6006916,49024,premise,Slot 2 : 10:00 - 10:59,Sunday
10619,10/21/2019,SPW,9-952,6274,615,6311 Polk St,645,5800 Gull Rd,$0.00 ,42.3520529,-85.5556768,49004,42.323258,-85.5151954,49048,premise,Slot 2 : 10:00 - 10:59,Monday
5326,10/10/2019,SPC,9-966,6275,615,8325 Silverado Ln,645,5800 Gull Rd,$4.00 ,42.3744256,-85.468618,49083,42.323258,-85.5151954,49048,premise,Slot 2 : 10:00 - 10:59,Thursday
14845,10/29/2019,SPC,9-961,6276,615,3814 Briar Patch Lane,645,3025 Gull Rd,$4.00 ,42.3199029,-85.4508741,49053,42.3168033,-85.5427124,49048,premise,Slot 2 : 10:00 - 10:59,Tuesday
2153,4/10/2019,SPC,9-975,6277,615,"5781 Sandalwood Dr.,",645,110 W Cork St,$4.00 ,42.3284,-85.518441,49048,42.2600107,-85.581349,49001,premise,Slot 2 : 10:00 - 10:59,Wednesday
4713,9/10/2019,SPC,9-946,6278,615,4662 Oaklawn,645,4200 Stadium Dr,$4.00 ,42.2462898,-85.7219596,49009,42.2711106,-85.6404762,49008,premise,Slot 2 : 10:00 - 10:59,Tuesday
16571,10/31/2019,ADA,9-949,6279,615,445 Delta Ct,645,119 West Vine St,$3.00 ,42.226219,-85.5847363,49002,42.2834827,-85.5840012,49001,premise,Slot 2 : 10:00 - 10:59,Thursday
10432,10/20/2019,ADA,9-951,6280,615,445 Delta Ct,645,534 W Kilgore Rd,$3.00 ,42.226219,-85.5847363,49002,42.2455953,-85.591351,49008,premise,Slot 2 : 10:00 - 10:59,Sunday
12741,10/24/2019,ADA,*9-82,6281,615,3102 Barney Rd,655,2229 S Sprinkle Rd,$3.00 ,42.318343,-85.6277292,49004,42.2684738,-85.5303436,49001,premise,Slot 2 : 10:00 - 10:59,Thursday
7947,10/15/2019,ADA,9-956,6282,615,611 Regency Sq,645,5659 Stadium Dr,$3.00 ,42.2591327,-85.5915162,49008,42.2664182,-85.6607058,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
16808,10/31/2019,ADA,*9-77,6283,615,1625 Shire Ln,645,1000 Oakland Dr,$3.00 ,42.308125,-85.5917254,49007,42.2829222,-85.5997965,49008,premise,Slot 2 : 10:00 - 10:59,Thursday
15116,10/29/2019,ADA,9-955,6284,615,1000 Oakland Dr,645,5659 Stadium Dr,$3.00 ,42.2829222,-85.5997965,49008,42.2664182,-85.6607058,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
13880,10/26/2019,ADA,9-951,6285,615,1711 Harvey Ave,660,6739 Seeco Dr,$3.00 ,42.308345,-85.6233714,49006,42.2926297,-85.6814376,49009,premise,Slot 2 : 10:00 - 10:59,Saturday
378,1/10/2019,ADA,9-963,6286,615,445 Delta Ct,645,119 West Vine St,$3.00 ,42.226219,-85.5847363,49002,42.2834827,-85.5840012,49001,premise,Slot 2 : 10:00 - 10:59,Thursday
10190,10/18/2019,SPC,9-961,6287,615,8325 Silverado Ln,645,5800 Gull Rd,$4.00 ,42.3744256,-85.468618,49083,42.323258,-85.5151954,49048,premise,Slot 2 : 10:00 - 10:59,Friday
7354,10/14/2019,SPC,9-963,6288,615,7685 Whispering Brook Dr.,645,3200 West Centre Ave,$4.00 ,42.205655,-85.5959011,49024,42.3911072,-85.6305048,49009,street_address,Slot 2 : 10:00 - 10:59,Monday
6729,10/13/2019,SPC,9-957,6289,615,620 Phillips st.,645,534 W Kilgore Rd,$4.00 ,42.2673436,-85.571989,49001,42.2455953,-85.591351,49008,premise,Slot 2 : 10:00 - 10:59,Sunday
11696,10/22/2019,ADA,9-953,6290,615,1314 Bretton Dr,645,6789 Elm Valley Drive,$3.00 ,42.3038093,-85.6257867,49006,42.2351312,-85.6824921,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
11698,10/22/2019,ADA,9-948,6291,615,3508 Lincolnshire Blvd,645,1000 Oakland Dr,$3.00 ,42.2569035,-85.5556076,49001,42.2829222,-85.5997965,49008,premise,Slot 2 : 10:00 - 10:59,Tuesday
16358,10/31/2019,ADA,9-968,6292,615,1711 Harvey Ave,660,6739 Seeco Dr,$3.00 ,42.308345,-85.6233714,49006,42.2926297,-85.6814376,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
8253,10/16/2019,ADA,9-959,6293,615,3852 S Burdick St,645,6789 Elm Valley Dr,$3.00 ,42.2532997,-85.5812887,49001,42.2351312,-85.6824921,49009,premise,Slot 2 : 10:00 - 10:59,Wednesday
4298,8/10/2019,SPC,9-958,6294,615,1392 Willow Ln,645,3750 W. Centre Ave,$4.00 ,42.3228339,-85.6055271,49004,42.3920054,-85.6362209,49009,street_address,Slot 2 : 10:00 - 10:59,Saturday
10431,10/20/2019,SPC,9-958,6295,615,4662 Oaklawn,645,4200 Stadium Dr,$4.00 ,42.2462898,-85.7219596,49009,42.2711106,-85.6404762,49008,premise,Slot 2 : 10:00 - 10:59,Sunday
776,2/10/2019,SPC,9-976,6296,615,4662 Oaklawn,645,4200 Stadium Dr,$4.00 ,42.2462898,-85.7219596,49009,42.2711106,-85.6404762,49008,premise,Slot 2 : 10:00 - 10:59,Sunday
11786,10/22/2019,SPC,9-961,6297,615,3814 Briar Patch Lane,645,3025 Gull Rd,$4.00 ,42.3199029,-85.4508741,49053,42.3168033,-85.5427124,49048,premise,Slot 2 : 10:00 - 10:59,Tuesday
5272,10/10/2019,ADA,9-969,6298,615,1711 Harvey Ave,660,6739 Seeco Dr,$3.00 ,42.308345,-85.6233714,49006,42.2926297,-85.6814376,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
7116,10/14/2019,SPC,9-960,6299,615,8806 Wildwood Dr,645,315 Turwill Ln,$4.00 ,42.2466697,-85.722828,49009,42.2944322,-85.6382793,49006,premise,Slot 2 : 10:00 - 10:59,Monday
7390,10/14/2019,SPC,9-959,6300,615,1392 Willow Ln,645,3750 W. Centre Ave,$4.00 ,42.3228339,-85.6055271,49004,42.3920054,-85.6362209,49009,street_address,Slot 2 : 10:00 - 10:59,Monday
4276,8/10/2019,SPC,9-963,6301,615,3814 Briar Patch Lane,645,3025 Gull Rd,$4.00 ,42.3199029,-85.4508741,49053,42.3168033,-85.5427124,49048,premise,Slot 2 : 10:00 - 10:59,Saturday
13081,10/24/2019,ADA,9-964,6302,615,1000 Oakland Dr,645,5659 Stadium Dr,$3.00 ,42.2829222,-85.5997965,49008,42.2664182,-85.6607058,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
10341,10/20/2019,SPC,9-948,6303,615,5071 Keyes Dr,645,2901 N 10th St.,$4.00 ,42.3339407,-85.5663761,49004,42.314931,-85.6689519,49009,premise,Slot 2 : 10:00 - 10:59,Sunday
6166,11/10/2019,SPC,*9-80,6304,615,1392 Willow Ln,645,3750 W. Centre Ave,$4.00 ,42.3228339,-85.6055271,49004,42.3920054,-85.6362209,49009,street_address,Slot 2 : 10:00 - 10:59,Sunday
2567,4/10/2019,ADA,9-953,6305,615,1900 S Drake Rd,645,6650 S Westnedge Ave,$3.00 ,42.2720743,-85.649167,49006,42.2204937,-85.5943634,49024,street_address,Slot 2 : 10:00 - 10:59,Wednesday
8845,10/16/2019,ADA,9-954,6306,615,314 S Drake Rd,645,167 E Kalamazoo Ave,$3.00 ,42.2896208,-85.6502708,49009,42.2948954,-85.5819797,49007,street_address,Slot 2 : 10:00 - 10:59,Wednesday
12476,10/23/2019,ADA,9-961,6307,615,2601 Cimarron Dr,645,517 E Crosstown Pky,$3.00 ,42.3169202,-85.5640846,49004,42.2842051,-85.5771051,49001,premise,Slot 2 : 10:00 - 10:59,Wednesday
12962,10/24/2019,ADA,*9-76,6308,615,1711 Harvey Ave,660,6739 Seeco Dr,$3.00 ,42.308345,-85.6233714,49006,42.2926297,-85.6814376,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
3684,7/10/2019,ADA,9-972,6309,615,1080 N. 35th St.,645,3298 Stadium Dr,$3.00 ,42.2991123,-85.4277642,49053,42.2729977,-85.6302952,49008,street_address,Slot 2 : 10:00 - 10:59,Wednesday
11191,10/22/2019,SPC,*9-77,6310,615,1392 Willow Ln,645,3750 W. Centre Ave,$4.00 ,42.3228339,-85.6055271,49004,42.3920054,-85.6362209,49009,street_address,Slot 2 : 10:00 - 10:59,Tuesday
1186,2/10/2019,SPC,9-963,6311,615,2229 Inverness Ln.,645,2030 Portage St,$4.00 ,42.3108708,-85.5530737,49048,42.2712866,-85.5732099,49001,premise,Slot 2 : 10:00 - 10:59,Sunday
12140,10/23/2019,SPC,9-955,6312,615,11415 Mill Crk,645,1717 Shaffer St,$4.00 ,42.2933335,-85.4093092,49053,42.3080942,-85.5593026,49048,street_address,Slot 2 : 10:00 - 10:59,Wednesday
8832,10/16/2019,ADA,9-967,6313,615,1613 Riverview Dr,645,5318 Regay St,$3.00 ,42.3076965,-85.5705734,49004,42.2397589,-85.5401091,49002,street_address,Slot 2 : 10:00 - 10:59,Wednesday
4179,8/10/2019,ADA,9-953,6314,615,1000 Oakland Dr,645,5659 Stadium Dr,$3.00 ,42.2829222,-85.5997965,49008,42.2664182,-85.6607058,49009,premise,Slot 2 : 10:00 - 10:59,Saturday
3852,8/10/2019,SPC,9-948,6315,615,1000 Oakland Dr,645,710 Dayton Ave.,$4.00 ,42.2829222,-85.5997965,49008,42.2987761,-85.5448739,49048,premise,Slot 2 : 10:00 - 10:59,Saturday
4863,9/10/2019,SPW,9-969,6316,615,6311 Polk St,645,5800 Gull Rd,$0.00 ,42.3520529,-85.5556768,49004,42.323258,-85.5151954,49048,premise,Slot 2 : 10:00 - 10:59,Tuesday
14567,10/28/2019,SPC,9-957,6317,615,3814 Briar Patch Lane,645,3025 Gull Rd,$4.00 ,42.3199029,-85.4508741,49053,42.3168033,-85.5427124,49048,premise,Slot 2 : 10:00 - 10:59,Monday
6458,11/10/2019,ADA,9-967,6318,615,314 S Drake Rd,645,167 E Kalamazoo Ave,$3.00 ,42.2896208,-85.6502708,49009,42.2948954,-85.5819797,49007,street_address,Slot 2 : 10:00 - 10:59,Sunday
3933,8/10/2019,SPC,*9-76,6319,615,6600 Constitution Blvd,645,6565 W Main St,$4.00 ,42.2212724,-85.6030875,49024,42.294401,-85.6782623,49009,premise,Slot 2 : 10:00 - 10:59,Saturday
1910,3/10/2019,ADA,9-955,6320,615,2517 Parchmount Ave,645,6938 Elm Valley Dr,$3.00 ,42.3280462,-85.5489661,49004,42.2367903,-85.6857011,49009,premise,Slot 2 : 10:00 - 10:59,Sunday
10148,10/18/2019,SPC,9-953,6321,615,7855 Currier Dr,645,201 W Kalamazoo Ave.,$4.00 ,42.2035044,-85.5852473,49002,42.294161,-85.5854094,49007,street_address,Slot 2 : 10:00 - 10:59,Friday
3609,7/10/2019,ADA,9-969,6322,615,305 W Cork St,645,3900 S Sprinkle Rd,$3.00 ,42.2593504,-85.5861716,49001,42.2520818,-85.5314096,49001,premise,Slot 2 : 10:00 - 10:59,Wednesday
12559,10/24/2019,ADA,*9-81,6323,615,"1809 Humphrey St., ",645,3298 Stadium Dr,$3.00 ,42.3035045,-85.5573099,49048,42.2729977,-85.6302952,49008,street_address,Slot 2 : 10:00 - 10:59,Thursday
8102,10/15/2019,ADA,*9-78,6324,615,1711 Harvey Ave,660,6739 Seeco Dr,$3.00 ,42.308345,-85.6233714,49006,42.2926297,-85.6814376,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
14668,10/28/2019,SPC,9-955,6325,615,105 S Webster St,645,9252 E Ml Ave,$4.00 ,42.3349044,-85.3514537,49012,42.2668084,-85.4481574,49048,street_address,Slot 2 : 10:00 - 10:59,Monday
8307,10/16/2019,SPC,9-963,6326,615,3814 Briar Patch Lane,645,3025 Gull Rd,$4.00 ,42.3199029,-85.4508741,49053,42.3168033,-85.5427124,49048,premise,Slot 2 : 10:00 - 10:59,Wednesday
20,1/10/2019,ADA,9-952,6327,615,1000 Oakland Dr,645,5659 Stadium Dr,$3.00 ,42.2829222,-85.5997965,49008,42.2664182,-85.6607058,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
11008,10/21/2019,SPC,9-962,6328,615,1392 Willow Ln,645,3750 W. Centre Ave,$4.00 ,42.3228339,-85.6055271,49004,42.3920054,-85.6362209,49009,street_address,Slot 2 : 10:00 - 10:59,Monday
4317,8/10/2019,SPC,*9-76,6329,615,6600 Constitution Blvd,645,626 Maple Hill Dr,$4.00 ,42.2212724,-85.6030875,49024,42.2955528,-85.6574962,49009,street_address,Slot 2 : 10:00 - 10:59,Saturday
16114,10/30/2019,SPC,9-967,6330,615,8001 Angling Rd ,645,138 Baur Ln,$4.00 ,42.2019098,-85.642164,49024,42.0783454,-85.5893262,49097,premise,Slot 2 : 10:00 - 10:59,Wednesday
5454,10/10/2019,ADA,9-948,6331,615,1000 Oakland Dr,645,5659 Stadium Dr,$3.00 ,42.2829222,-85.5997965,49008,42.2664182,-85.6607058,49009,premise,Slot 2 : 10:00 - 10:59,Thursday
7593,10/15/2019,SPC,9-961,6332,615,1392 Willow Ln,645,3750 W. Centre Ave,$4.00 ,42.3228339,-85.6055271,49004,42.3920054,-85.6362209,49009,street_address,Slot 2 : 10:00 - 10:59,Tuesday
7858,10/15/2019,SPC,9-959,6333,615,4662 Oaklawn,645,4200 Stadium Dr,$4.00 ,42.2462898,-85.7219596,49009,42.2711106,-85.6404762,49008,premise,Slot 2 : 10:00 - 10:59,Tuesday
15240,10/29/2019,SPC,*9-79,6334,615,6600 Constitution Blvd,645,5955 West Main St.,$4.00 ,42.2212724,-85.6030875,49024,42.2952458,-85.6668868,49009,premise,Slot 2 : 10:00 - 10:59,Tuesday
13287,10/25/2019,ADA,*9-81,6335,615,3102 Barney Rd,655,2229 S Sprinkle Rd,$3.00 ,42.318343,-85.6277292,49004,42.2684738,-85.5303436,49001,premise,Slot 2 : 10:00 - 10:59,Friday
8891,10/17/2019,SPC,*9-81,6336,615,3814 Briar Patch Lane,645,3025 Gull Rd,$4.00 ,42.3199029,-85.4508741,49053,42.3168033,-85.5427124,49048,premise,Slot 2 : 10:00 - 10:59,Thursday
3667,7/10/2019,SPC,9-948,6337,615,5071 Keyes Dr,645,1521 Gull Rd,$4.00 ,42.3339407,-85.5663761,49004,42.3084515,-85.5605868,49048,premise,Slot 2 : 10:00 - 10:59,Wednesday
9459,10/17/2019,ADA,9-970,6338,615,3102 Barney Rd,655,2229 S Sprinkle Rd,$3.00 ,42.318343,-85.6277292,49004,42.2684738,-85.5303436,49001,premise,Slot 2 : 10:00 - 10:59,Thursday
5435,10/10/2019,ADA,9-954,6339,615,3102 Barney Rd,655,2229 S Sprinkle Rd,$3.00 ,42.318343,-85.6277292,49004,42.2684738,-85.5303436,49001,premise,Slot 2 : 10:00 - 10:59,Thursday
11228,10/22/2019,ADA,*9-74,6340,615,226 Larkspur Ave,645,601 John St,$3.00 ,42.1948404,-85.5871361,49002,42.2869198,-85.5810074,49007,premise,Slot 2 : 10:00 - 10:59,Tuesday
1978,3/10/2019,SPC,9-961,6341,615,8325 Silverado Ln,645,5800 Gull Rd,$4.00 ,42.3744256,-85.468618,49083,42.323258,-85.5151954,49048,premise,Slot 2 : 10:00 - 10:59,Sunday
6187,11/10/2019,SPC,*9-74,6342,615,4606 Croyden Ave,645,6051 Constitution Blvd,$4.00 ,42.3035838,-85.6468513,49006,42.2290311,-85.6006916,49024,premise,Slot 2 : 10:00 - 10:59,Sunday
