Bus 0: 
(42.2089754, -85.5904312)
(42.2272007, -85.6807872)
(42.2103099, -85.668009)
(42.2013748, -85.6535621)
(42.2906376, -85.6517559)
(42.3917179, -85.6071623)
(42.3280462, -85.5489661)
(42.2367903, -85.6857011)
(42.2829222, -85.5997965)
(42.1985853, -85.6847384)
(42.2272007, -85.6807872)
(42.2906376, -85.6517559)
(42.2714132, -85.6454139)
(42.2168338, -85.5848825)
(42.2089754, -85.5904312)
(42.1923809, -85.6579768)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.293878, -85.70643)
(42.2836978, -85.7507622)
(42.2836978, -85.7507622)
(42.2649931, -85.5125396)
(42.2649931, -85.5125396)
(42.161487, -85.6474611)
(42.2075747, -85.7146337)
(42.2926297, -85.6814376)
(42.2610084, -85.6608112)
(42.2929099, -85.6855413)
(42.2929099, -85.6855413)
(42.3181699, -85.6591206)
(42.2447935, -85.720246)
Time Saved: 434
Average Pick Up Delay: 5.526315789473684
Average Drop Off Delay: 7.684210526315789
----------------------------------------------
Bus 19: 
(42.262203, -85.5794339)
(42.245557, -85.5426275)
(42.2028954, -85.6004761)
(42.2050614, -85.6142273)
(42.153731, -85.5654524)
(42.245557, -85.5426275)
(42.2868088, -85.5796208)
(42.290658, -85.601255)
(42.2939641, -85.5988691)
(42.2986245, -85.5846646)
(42.2398767, -85.5661712)
(42.2243439, -85.5948914)
(42.2243439, -85.5948914)
(42.2266913, -85.6032145)
(42.2243439, -85.5948914)
(42.2416262, -85.5837001)
(42.2442903, -85.5829767)
(42.255031, -85.5678434)
(42.2600107, -85.581349)
(42.2600107, -85.581349)
(42.2439946, -85.5861347)
(42.2243439, -85.5948914)
(42.2243439, -85.5948914)
(42.2243439, -85.5948914)
(42.1765034, -85.55733)
(42.1642518, -85.6032281)
(42.1642518, -85.6032281)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.3029323, -85.5818112)
(42.2808549, -85.6031249)
(42.2836148, -85.5776232)
(42.2666147, -85.5618707)
(42.245557, -85.5426275)
(42.2617946, -85.5802339)
(42.262203, -85.5794339)
(42.2745322, -85.5891453)
(42.2745322, -85.5891453)
(42.3024197, -85.5999395)
(42.2591686, -85.6147658)
(42.2294975, -85.6453341)
(42.2036211, -85.6114028)
(42.1731615, -85.5880202)
(42.1976071, -85.5770083)
(42.2679269, -85.5937349)
(42.2842051, -85.5771051)
(42.291374, -85.5786628)
(42.291374, -85.5786628)
(42.2869198, -85.5810074)
(42.2819536, -85.5823992)
(42.2665697, -85.5710822)
(42.2557053, -85.5850976)
(42.2388913, -85.5451659)
(42.1833219, -85.6292565)
(42.0942696, -85.7447382)
(42.2649931, -85.5125396)
(42.2649931, -85.5125396)
(42.2649931, -85.5125396)
(42.3017274, -85.5672388)
(42.2600107, -85.581349)
(42.2565491, -85.5632907)
(42.2266913, -85.6032145)
(42.2212724, -85.6030875)
(42.2246119, -85.5813449)
(42.2296423, -85.585609)
(42.2808549, -85.6031249)
(42.2719011, -85.5977039)
(42.2439946, -85.5861347)
(42.2274306, -85.5575273)
(42.2649931, -85.5125396)
(42.2721747, -85.6359376)
Time Saved: 691
Average Pick Up Delay: 4.638888888888889
Average Drop Off Delay: 7.444444444444445
----------------------------------------------
Bus 20: 
(42.3407718, -85.5316711)
(42.2808903, -85.5517207)
(42.2830788, -85.5205269)
(42.2397589, -85.5401091)
(42.2439946, -85.5861347)
(42.2439946, -85.5861347)
(42.2442903, -85.5829767)
(42.2498593, -85.5918175)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2903509, -85.5878158)
(42.294943, -85.5228002)
(42.3017836, -85.5268235)
(42.2888714, -85.5832356)
(42.29262, -85.592362)
(42.2888714, -85.5832356)
(42.2865361, -85.5823325)
(42.2499818, -85.6450617)
(42.2600107, -85.581349)
(42.2673, -85.5395292)
(42.2415484, -85.4965009)
(42.2649931, -85.5125396)
(42.2840897, -85.5302028)
(42.304898, -85.5809038)
(42.3339333, -85.5537715)
(42.334389, -85.5561238)
(42.3904795, -85.6185862)
(42.3904795, -85.6185862)
(42.3904795, -85.6185862)
(42.3005713, -85.5589582)
(42.2958353, -85.6039786)
(42.3904795, -85.6185862)
(42.3904795, -85.6185862)
(42.313923, -85.5422453)
(42.3904795, -85.6185862)
(42.3920054, -85.6362209)
(42.274612, -85.6368832)
(42.2906376, -85.6517559)
(42.3013041, -85.6615485)
(42.3229085, -85.6454344)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.3344769, -85.5210075)
(42.3514237, -85.5066764)
(42.4071856, -85.560493)
(42.3904795, -85.6185862)
(42.35787, -85.5490063)
(42.3904795, -85.6185862)
(42.3005713, -85.5589582)
(42.2975221, -85.6357388)
(42.2567798, -85.6793631)
(42.290658, -85.601255)
(42.3764482, -85.4581657)
Time Saved: 601
Average Pick Up Delay: 5.678571428571429
Average Drop Off Delay: 4.464285714285714
----------------------------------------------
Bus 21: 
(42.2836978, -85.7507622)
(42.2836978, -85.7507622)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2198865, -85.6282705)
(42.307421, -85.6278837)
(42.2906376, -85.6517559)
(42.291064, -85.6798646)
(42.2963629, -85.6843774)
(42.3797333, -85.6525587)
(42.2922163, -85.5974128)
(42.326513, -85.6009703)
(42.3920054, -85.6362209)
(42.3920054, -85.6362209)
(42.3905033, -85.6093877)
(42.3764482, -85.4581657)
(42.2335382, -85.5889042)
(42.2567798, -85.6793631)
(42.2192209, -85.6589199)
(42.2272007, -85.6807872)
(42.2603134, -85.676574)
(42.2666994, -85.6880877)
(42.2501697, -85.614754)
(42.3166742, -85.5896075)
(42.300853, -85.6567693)
(42.2664092, -85.6967507)
(42.2929099, -85.6855413)
(42.356373, -85.6635312)
(42.2888714, -85.5832356)
(42.2831943, -85.58155)
(42.2024937, -85.6466496)
(42.0923672, -85.6643976)
(42.1651843, -85.6263873)
(42.2914951, -85.6693732)
(42.317668, -85.720653)
(42.2572719, -85.677183)
(42.2272007, -85.6807872)
(42.3430598, -85.7423442)
Time Saved: 528
Average Pick Up Delay: 2.9473684210526314
Average Drop Off Delay: 6.157894736842105
----------------------------------------------
Bus 22: 
(42.3321206, -85.5585162)
(42.3344769, -85.5210075)
(42.3082288, -85.5818602)
(42.2808903, -85.5517207)
(42.2808903, -85.5517207)
(42.2591815, -85.5519018)
(42.2470614, -85.5822908)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.3335073, -85.5566668)
(42.2888714, -85.5832356)
(42.291374, -85.5786628)
(42.2388913, -85.5451659)
(42.2471643, -85.5824785)
(42.2533965, -85.590813)
(42.2591327, -85.5915162)
(42.2742082, -85.5929671)
(42.2869198, -85.5810074)
(42.2888714, -85.5832356)
(42.291374, -85.5786628)
(42.2829222, -85.5997965)
(42.2829222, -85.5997965)
(42.2490654, -85.5899345)
(42.204771, -85.5850695)
(42.2273988, -85.6406115)
(42.3166742, -85.5896075)
(42.3904795, -85.6185862)
(42.3905033, -85.6093877)
(42.2941977, -85.577075)
(42.2977748, -85.5624162)
(42.2966945, -85.650893)
(42.2929099, -85.6855413)
(42.2993692, -85.6591406)
(42.2796433, -85.6190297)
(42.2764887, -85.6022612)
(42.2808549, -85.6031249)
(42.2869198, -85.5810074)
(42.2894731, -85.5880127)
(42.2367903, -85.6857011)
(42.2367903, -85.6857011)
(42.2098818, -85.6464977)
(42.2894471, -85.5842828)
(42.2922748, -85.5838809)
(42.3280462, -85.5489661)
(42.291374, -85.5786628)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2975667, -85.6420939)
(42.2975088, -85.6419512)
(42.3009073, -85.6212229)
(42.3029323, -85.5818112)
(42.3237257, -85.5596618)
(42.3335073, -85.5566668)
(42.3043238, -85.613612)
(42.3378055, -85.566557)
(42.3339407, -85.5663761)
(42.3175999, -85.5444418)
(42.3080942, -85.5593026)
(42.3187833, -85.5720643)
(42.2967172, -85.5767737)
(42.2888714, -85.5832356)
(42.3904795, -85.6185862)
(42.3746261, -85.5871062)
(42.2869198, -85.5810074)
(42.304898, -85.5809038)
(42.4131278, -85.6478825)
(42.3797333, -85.6525587)
(42.291064, -85.6798646)
(42.2964863, -85.6794835)
(42.2865361, -85.5823325)
(42.323258, -85.5151954)
(42.4084677, -85.4724946)
(42.3294151, -85.5106482)
(42.3146368, -85.5467542)
Time Saved: 802
Average Pick Up Delay: 6.076923076923077
Average Drop Off Delay: 5.82051282051282
----------------------------------------------
Bus 23: 
(42.2036211, -85.6114028)
(42.3024197, -85.5999395)
(42.3378055, -85.566557)
(42.3746261, -85.5871062)
(42.2888714, -85.5832356)
(42.2808549, -85.6031249)
(42.1601096, -85.5886028)
(42.2272007, -85.6807872)
(42.2147783, -85.660485)
(42.1889034, -85.6039713)
(42.2212724, -85.6030875)
(42.2212724, -85.6030875)
(42.2957223, -85.6458334)
(42.2955528, -85.6574962)
(42.3047248, -85.6544852)
(42.2026215, -85.6197388)
(42.1800099, -85.5340646)
(42.2029287, -85.6427644)
(42.245557, -85.5426275)
(42.2028954, -85.6004761)
(42.1999465, -85.5914707)
(42.205655, -85.5959011)
(42.2227497, -85.6014805)
(42.1625915, -85.5970811)
(42.2906376, -85.6517559)
(42.2955528, -85.6574962)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2198865, -85.6282705)
(42.1707126, -85.6478465)
(42.1494793, -85.6137927)
(42.1642518, -85.6032281)
(42.1642518, -85.6032281)
(42.1642518, -85.6032281)
(42.1694157, -85.5687278)
(42.2243439, -85.5948914)
(42.1075271, -85.5565058)
(42.2842051, -85.5771051)
(42.1976071, -85.5770083)
(42.245557, -85.5426275)
(42.2602775, -85.5546369)
(42.2588028, -85.6805064)
(42.2029932, -85.6556491)
(42.2572719, -85.677183)
(42.1738561, -85.6142145)
Time Saved: 647
Average Pick Up Delay: 0.8333333333333334
Average Drop Off Delay: 5.125
----------------------------------------------
Bus 24: 
(42.2196805, -85.5701549)
(42.1494793, -85.6137927)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.1135782, -85.656833)
(42.2243439, -85.5948914)
(42.2252099, -85.6190542)
(42.2003819, -85.6001783)
(42.2056899, -85.5387104)
(42.2035044, -85.5852473)
(42.2304416, -85.5330197)
(42.2628997, -85.533783)
(42.2840897, -85.5302028)
(42.2840897, -85.5302028)
(42.2304416, -85.5330197)
(42.2190504, -85.5389517)
(42.1139078, -85.5345888)
(42.2831943, -85.58155)
(42.3166742, -85.5896075)
(42.290658, -85.601255)
(42.2665697, -85.5710822)
(42.2273988, -85.6406115)
(42.1999676, -85.6591005)
(42.153731, -85.5654524)
(42.2042834, -85.6348555)
(42.2442853, -85.7220899)
(42.2830522, -85.6554083)
(42.2590462, -85.6133934)
(42.2888714, -85.5832356)
(42.2649931, -85.5125396)
(42.1565895, -85.5607519)
(42.2026119, -85.5624318)
(42.2296796, -85.6157151)
(42.2242453, -85.5923198)
(42.2764887, -85.6022612)
(42.24758, -85.6282705)
(42.3317243, -85.5651499)
(42.2426808, -85.6283709)
Time Saved: 403
Average Pick Up Delay: 6.2631578947368425
Average Drop Off Delay: 9.421052631578947
----------------------------------------------
Bus 25: 
(42.3071286, -85.4735514)
(42.2868088, -85.5796208)
(42.2868062, -85.5067646)
(42.2707966, -85.5749584)
(42.3186069, -85.6453112)
(42.3123309, -85.6419352)
(42.2296423, -85.585609)
(42.2649931, -85.5125396)
(42.2649931, -85.5125396)
(42.2649931, -85.5125396)
(42.33061, -85.4678428)
(42.2243439, -85.5948914)
(42.2151893, -85.6057527)
(42.2842725, -85.6308404)
(42.2989915, -85.6284504)
(42.3029749, -85.5846046)
(42.313923, -85.5422453)
(42.3416573, -85.2935956)
(42.3781952, -85.3537075)
(42.1712339, -85.4809406)
(42.2808549, -85.6031249)
(42.2403599, -85.4972361)
(42.2888714, -85.5832356)
(42.2888714, -85.5832356)
(42.2888714, -85.5832356)
(42.2739609, -85.5902634)
(42.2783805, -85.5713005)
(42.2649931, -85.5125396)
(42.294943, -85.5228002)
(42.3017836, -85.5268235)
(42.3353465, -85.5190181)
(42.3766988, -85.554254)
(42.3904795, -85.6185862)
(42.3904795, -85.6185862)
(42.3904795, -85.6185862)
(42.3904795, -85.6185862)
(42.3904795, -85.6185862)
(42.4065433, -85.6198832)
(42.3339333, -85.5537715)
(42.2958353, -85.6039786)
(42.2490654, -85.5899345)
(42.2821441, -85.521486)
Time Saved: 531
Average Pick Up Delay: 1.5714285714285714
Average Drop Off Delay: 8.761904761904763
----------------------------------------------
Bus 26: 
(42.2749172, -85.642907)
(42.293878, -85.70643)
(42.2975667, -85.6420939)
(42.2975088, -85.6419512)
(42.2808549, -85.6031249)
(42.2911409, -85.5853679)
(42.3091768, -85.6204993)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2742091, -85.7368788)
(42.2906376, -85.6517559)
(42.2270934, -85.7092414)
(42.2030484, -85.6790623)
(42.2250736, -85.6429892)
(42.2243439, -85.5948914)
(42.2845248, -85.6102235)
(42.2906376, -85.6517559)
(42.278267, -85.6356183)
(42.2793102, -85.6404243)
(42.2900904, -85.6444103)
(42.2936193, -85.6513545)
(42.2700014, -85.642046)
(42.2821178, -85.5800144)
(42.2900904, -85.6444103)
(42.2963434, -85.6697557)
(42.2929099, -85.6855413)
(42.2962452, -85.6711918)
(42.2963434, -85.6697557)
(42.2964863, -85.6794835)
(42.2929099, -85.6855413)
(42.3254732, -85.6456146)
(42.2811832, -85.6556634)
(42.2966945, -85.650893)
(42.2936193, -85.6513545)
(42.2447935, -85.720246)
(42.2793102, -85.6404243)
(42.2967553, -85.6420855)
(42.2972578, -85.5846076)
(42.3169256, -85.5587574)
(42.3230887, -85.6295915)
(42.3064545, -85.6276883)
(42.2929099, -85.6855413)
(42.2906376, -85.6517559)
(42.2514399, -85.6470636)
(42.2103099, -85.668009)
(42.2272007, -85.6807872)
(42.2731655, -85.6572076)
(42.2714132, -85.6454139)
(42.2727776, -85.6370186)
(42.3062226, -85.5824892)
(42.3063112, -85.583855)
(42.2742082, -85.5929671)
(42.2596698, -85.6015588)
(42.2655264, -85.655471)
(42.2953453, -85.6670122)
(42.299262, -85.6695337)
(42.3904795, -85.6185862)
(42.2941977, -85.577075)
(42.2600107, -85.581349)
(42.2600107, -85.581349)
(42.2454977, -85.5999136)
(42.26767, -85.6081692)
(42.2976289, -85.6453204)
(42.2941977, -85.577075)
(42.299262, -85.6695337)
(42.3049108, -85.6690723)
(42.2926297, -85.6814376)
(42.2572719, -85.677183)
(42.2749172, -85.642907)
(42.2603134, -85.676574)
(42.2192209, -85.6589199)
(42.2572719, -85.677183)
(42.317668, -85.720653)
Time Saved: 571
Average Pick Up Delay: 7.594594594594595
Average Drop Off Delay: 9.0
----------------------------------------------
Bus 27: 
(42.2873505, -85.4275675)
(42.2808549, -85.6031249)
(42.2987122, -85.647227)
(42.2075747, -85.7146337)
(42.2649931, -85.5125396)
(42.2649931, -85.5125396)
(42.3185178, -85.5500755)
(42.2550914, -85.5208287)
(42.2269857, -85.4278923)
(42.2668084, -85.4481574)
(42.2335382, -85.5889042)
(42.3209815, -85.5257372)
(42.3075059, -85.5525249)
(42.3316978, -85.5107025)
(42.3316978, -85.5107025)
(42.2415484, -85.4965009)
(42.1886202, -85.5661542)
(42.2949896, -85.4284091)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2933292, -85.409809)
(42.2873505, -85.4275675)
(42.2649931, -85.5125396)
(42.2649931, -85.5125396)
(42.3014913, -85.4721002)
(42.1908, -85.376368)
(42.245557, -85.5426275)
(42.1989005, -85.5225685)
(42.3316978, -85.5107025)
(42.233666, -85.444987)
(42.2712866, -85.5732099)
(42.3638855, -85.3092999)
Time Saved: 607
Average Pick Up Delay: 0.125
Average Drop Off Delay: 3.1875
----------------------------------------------
Bus 28: 
(42.2421546, -85.6495691)
(42.1707126, -85.6478465)
(42.1842898, -85.6232911)
(42.2186471, -85.5983267)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2808549, -85.6031249)
(42.2883613, -85.5890623)
(42.2796528, -85.5813892)
(42.3317635, -85.5181932)
(42.3014913, -85.4721002)
(42.2949896, -85.4284091)
(42.2649931, -85.5125396)
(42.2243439, -85.5948914)
(42.1886202, -85.5661542)
(42.1983286, -85.574255)
(42.3904795, -85.6185862)
Time Saved: 207
Average Pick Up Delay: 2.3333333333333335
Average Drop Off Delay: 8.555555555555555
----------------------------------------------
Bus 29: 
(42.2899382, -85.6421558)
(42.2325629, -85.6041807)
(42.2168338, -85.5848825)
(42.2871336, -85.5802602)
(42.3092316, -85.5582201)
(42.2906376, -85.6517559)
(42.2349358, -85.6709079)
(42.240233, -85.6316982)
(42.2613432, -85.6327877)
(42.2808549, -85.6031249)
(42.2909839, -85.5842828)
(42.2888714, -85.5832356)
(42.3229085, -85.6454344)
(42.3013041, -85.6615485)
(42.3254732, -85.6456146)
(42.2929099, -85.6855413)
(42.2744572, -85.6429527)
(42.2608737, -85.6098764)
(42.26767, -85.6081692)
(42.3904795, -85.6185862)
(42.3900661, -85.7145513)
(42.3429829, -85.7440313)
(42.2929099, -85.6855413)
(42.2964863, -85.6794835)
(42.356373, -85.6635312)
(42.2929099, -85.6855413)
(42.2026215, -85.6197388)
(42.2906376, -85.6517559)
(42.2906376, -85.6517559)
(42.2957223, -85.6458334)
(42.2967516, -85.6250781)
(42.2714132, -85.6454139)
(42.2777065, -85.574255)
(42.2871336, -85.5802602)
(42.2922748, -85.5838809)
(42.2910768, -85.6008188)
(42.3023157, -85.6259584)
(42.3064545, -85.6276883)
(42.3230887, -85.6295915)
(42.3016019, -85.5473575)
(42.3209815, -85.5257372)
(42.3904795, -85.6185862)
(42.2964863, -85.6794835)
(42.2117563, -85.5766868)
(42.2821178, -85.5800144)
(42.2894731, -85.5880127)
(42.275234, -85.5905422)
(42.2655264, -85.655471)
(42.2993692, -85.6591406)
(42.290277, -85.6416743)
(42.2900904, -85.6444103)
(42.2869034, -85.6040258)
(42.2909839, -85.5842828)
(42.2918633, -85.5856693)
(42.2613432, -85.6327877)
(42.2744572, -85.6429527)
(42.2270934, -85.7092414)
(42.290932, -85.5870157)
(42.2712866, -85.5732099)
(42.2939641, -85.5988691)
(42.3014604, -85.5829114)
(42.2892818, -85.58798)
(42.2845248, -85.6102235)
(42.2842725, -85.6308404)
(42.2455451, -85.5811079)
(42.2531151, -85.5809873)
(42.2179051, -85.5905116)
(42.3049108, -85.6690723)
(42.2107184, -85.5547767)
(42.3116657, -85.6399944)
Time Saved: 720
Average Pick Up Delay: 4.4
Average Drop Off Delay: 6.171428571428572
----------------------------------------------
